"","EUKAP2_00000006","EUKAP2_00000044","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000186","EUKAP1_00000177","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000206","EUKAP1_00000011","EUKAP1_00000092","EUKAP1_00001538","EUKAP1_00000188","EUKAP2_00001219","EUKAP1_00000190","EUKAP2_00000008","EUKAP1_00000085","EUKAP2_00000474","EUKAP1_00003256","EUKAP300000070","EUKAP2_00001065","EUKAP2_00001127","EUKAP1_00000357","EUKAP1_00000701","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000811","EUKAP1_00000713","EUKAP2_00000971","EUKAP2_00001304","EUKAP1_00000035","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00000406","EUKAP1_00001769","EUKAP1_00000362","EUKAP1_00004847","EUKAP2_00001858","EUKAP2_00001291","EUKAP1_00000529","EUKAP2_00002179","EUKAP1_00000828","EUKAP2_00012119","EUKAP1_00000738","EUKAP1_00001887","EUKAP2_00022484","EUKAP1_00001587","EUKAP2_00003841","EUKAP1_00002171","EUKAP1_00000777","EUKAP1_00008737","EUKAP1_00002035","EUKAP1_00005032","EUKAP2_00000709","EUKAP1_00000169","EUKAP1_00004792","EUKAP1_00020370","EUKAP2_00001740","EUKAP2_00009458","EUKAP2_00003831","EUKAP1_00023690","EUKAP2_00022266","EUKAP2_00010014","EUKAP1_00057446","EUKAP2_00045451","EUKAP300018830","EUKAP1_00064447","EUKAP2_00070726","EUKAP300156660","EUKAP300243013","EUKAP1_00194237","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"Y_3",0.420877239350765,0.0319816453908902,0.0562172325208041,0.000984690218907809,0.0821157537445719,0.15661000150312,0.040068387300615,0.00844180711352293,0.000884810802401819,0.00274678415646437,0.0165416706995386,0.0303690623521361,0.00224816184930916,0.0137012843242695,0.0118906476728342,0,0.00904762900994466,0.0206486063344016,0,0.00171193155851754,0.00867289673247,0,0.00760088149245882,0.00755683460999313,0,0,0.000492345109453904,0,0.00039683958504485,0.00550255394420813,0,0.00586084906911387,0.000175019237821255,0.00532680572437072,0.00485336835397829,0,0,0.00476077875763386,0.00200063507779317,0.0109377793747922,0.0013318127664857,0.00891188321427867,0.000236354194188136,0.000236354194188136,0.00622979528381786,0.00102638845419706,0,0.000588579615879115,0.000318054853648805,0.0017446441625274,0,0.0013012871085243,0,0,0.00318750892284694,7.87847313960453e-05,0,0,0.00080675505302193,0.000237083176204292,0.00130201609054046,0,0,0,0,0.000808941999070397,0,0,0,0,0,0,0.000428823207038556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_31",0.418237052320908,0.0491594754264923,0.0815939039253006,0.135269487102883,0.0644987835330207,0.00570013987091173,0.0146980397913543,0.00326088306391617,0.00161200303915075,0.000698318337566439,0.00659176115148079,0.0367991872872419,0.0165464610379625,0.00910647634781455,0.00323444992740407,0.000188039982142727,0.00494850863763956,8.59843110579846e-05,0,0.000806001519575377,0.00166021711923103,0.0911310309285337,0.00233202024766815,0.000188039982142727,0,0,0.00185343798961643,0,0,0.00243889225693125,0,0.0011872623721035,0,0.00128413715494557,0.00812243207251749,8.59843110579846e-05,0,0.00197156502072793,0.00183736662958967,0.000204111342169485,0,0.00269720974016951,0.00117645397293663,0,0.00660212292796613,0.00534539422751292,0,0.000204111342169485,0,0,0,0.00207362069181267,0,0.00329302578396969,0.001305389403215,0.000188039982142727,0.00171361208755397,0,0.000999222389960776,0,0.00111734942107228,0.00140226418605707,0.00145610577706154,0,0,0.000204111342169485,0,0,0,0.000102055671084742,0,8.59843110579846e-05,0.000204111342169485,0.000650104257486165,0,0.00184825710137375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_32",0.256468868717278,0.0463723720954269,0.181785836818103,0.238914077283108,0.0424076660874758,0.0041294173952167,0.0149919344956849,0.00436148126462775,0.00343558301643317,0.00168341935540289,0.0087246839641702,0.0208686110662803,0.0199281524526822,0.00932336536843745,0.00438371625577616,0.00137916831053504,0.00145584706099978,0.000253568052648386,0,0.00069514290305462,0.00324078549239266,0.000351904077901523,0.00484319932803926,0.000672907911906211,0,0,0.004469626261184,0.000107001278001563,0.00045024010315466,0.00228340928394122,0,0.000994489462270915,0,0.00153685258075606,0.0171864038150325,0,0.00038035207897258,0.00477518583032294,0.00408985189857144,0.000732256156874103,0,0.000340786582327319,0.00243242830141383,0,0.00353015827458943,0.00427598416986352,0,0,0,0,0.0745158682690839,0.000988276452348268,0,0.00102481198980773,0.00129816279077875,0,0.00118494850285454,0,0.000458905355903086,0,0.000107001278001563,0.00161916662478344,0,0,0,0,0,0.000321003834004688,0,0.00022512005157733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_34",0.170218966073136,0.0430266292735295,0.0355996159870396,0.446615842167343,0.046541571873642,0.00729347487779494,0.0361556941610525,0.00644290828679966,0.00302930286339439,0.00489268929869852,0.0248049046851537,0.0129347877737193,0.0247472917741129,0.0126539139218568,0.0149180980525986,0.00586248230530494,0.0109111487580918,0.0001810231419851,0.00478210459400823,0.000530152288799482,0.0167097428055817,0.000543069425955301,0.0137960883595275,0.00219532301872771,0,0,0.0048855333021566,0,0,0.00194604458179074,0.0001810231419851,0.00178151657523242,0,0.00354365744473111,0.0020430147213612,0.00174564573407191,0.000698258293628763,0.00133183929057661,0.00486615759642287,0.000724092567940401,0,0,0.00374047829417897,0,0.00414136760051845,0.00548036288763699,0,0.000271534712977651,0,0,0,0.00124490571785503,0.000704716862206672,0.00365642529176433,0.00476918745685241,0,0.00179443371238824,0,0.00107034114444784,0.000349129146814381,0.000708294860477636,0.0012671619938957,0,0,0,0,0,0.000872822867035953,0,0,0,0.000614205291214122,0,9.05115709925502e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.05115709925502e-05,0,0,0,0,0
"Y_38",0.314632578868373,0.261690837285559,0.0400012871961929,0.123807451303822,0.0675178502027216,0.00376170724096117,0.0186768533382986,0.00583589119067237,0.00834378399813161,0.000179735194448837,0.00928107150453406,0.0137217219911693,0.00920512256003475,0.0147265104965408,0.00825228649074555,0.000733006055184499,0.041239070070995,0,0.000639907333447979,0.000729578355817402,0.00582405421556423,0.00154816005679928,0.00711468370044262,0.00122507289977885,0,0,0.00200006149022853,0,0.000183251513796125,0.00304391591006094,0,0.00495595754246147,0,0.00216258759633264,0.00192335624854409,0.000347260905397832,0,0.0046341264807873,0.00148666953939911,0.000152683495056422,0,0.00611963790573691,0.000880778565376223,0,0.00336173760229591,0.000885444331618638,2.19634745673372e-05,0,0,0,0,0.00164101355991352,0.000202759495931113,0.000844061494896503,0.000778171071194492,0.000158832546796438,0.000450929226494501,0.000271105412065473,9.2942123094427e-05,0,0.000216029806345894,0.000300701223870428,0,4.64710615472135e-05,0,0,0,0.000256351816153091,0.000183340133776315,0,0,6.58904237020115e-05,0.000177191082036298,0.000434053976752242,0,0.00296661096983346,0,0,0,0,0,0,0,2.19634745673372e-05,0,0,2.19634745673372e-05,0,2.19634745673372e-05,0,0,0
"Y_39",0.398908207631183,0.236031786161494,0.0784042186866913,0.0686728733377493,0.0658675482755359,0.00363273977989716,0.0268362150311326,0.00300206637023771,0.00356868314785823,0,0.0117562747827273,0.0126343588086518,0.00494426885459009,0.0110591960497044,0.0118596620812675,0.000471799697024812,0.0176727206670757,0,3.12075936886766e-05,0.000477672636593081,0.00605565209621963,0.000497134351145219,0.00635946649447877,0.0017497724867046,0,0,0.00204791539658122,0,5.65422478090842e-05,0.00519239105254355,0,0.00333575126181532,0,0.00163788229061611,0.00337153460243696,5.0669308240815e-05,8.77498414977608e-05,0.00319573057515006,0.00132829784589433,0.000200834337115929,0,0.000444622147057073,0.00135831114005333,0,0.00302705677233184,0.000867595431688401,0,0,0,0,0,0.000237914870372875,0,0.000333380547286236,0.000830514898431455,0.000243787809941144,0.000540087823970434,0,0.000503655887031143,0,0.000206707276684198,0.000175499682995522,0,0,0,0,0,0.000138419149738576,0,0,0,0,6.24151873773533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12075936886766e-05,0,0,0,0,0
"Y_4",0.313008655631542,0.0424155057885316,0.0840246174180826,0.00105195366230581,0.0704096678429501,0.212744421595628,0.0426761501855264,0.00474523249977485,0.000914828980322348,0.00313804454099163,0.0206021221488859,0.0196705771046198,0.00362920406543002,0.00911516187487981,0.015772247752808,0,0.0227432783875556,0.0376780726995086,0,8.66160715188478e-05,0.0107542070103659,0,0.00964242886037243,0.00468172732142574,0,0,0.00123932156060782,0.000220325456986889,0.00215699624375568,0.0047062793358951,0,0.0117249706126578,0,0.00404788327361388,0.0056229486615482,0.000681942719255822,0,0.00156980974608815,0.00173048108504621,0.0134533071528294,0.00200788035138249,0.00521555950580314,0,0.000162246290142735,0.00440375846139955,0.00167839752339692,0,8.66160715188478e-05,0,0.00147120246417958,0,0.000826637957618824,0,0,0.00367030177418435,0.00119222824665862,0,0,0.000330488185480334,0.000492734475623069,0.00028339487153114,0,0,0,0,0,0.000173232143037696,0,0.000259848214556543,0,0.000220325456986889,0,0.000173232143037696,0.000519696429113087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173232143037696,0,0,0
"Y_40",0.404089850938724,0.162608621126912,0.0913210134810184,0.0270523478315665,0.107125969567474,0.00314692592512331,0.039659742449977,0.00756415312030842,0.000242725176944451,0,0.0199768607165925,0.015142004450829,0.00282407920101913,0.0178085288091354,0.0158414448582079,0.000188722780664837,0.00458565588914062,0,0.000323313785533584,0.00462903322743896,0.00991653719413637,0.00129056024667999,0.00894504004541269,0.00402977492321446,0,0,0.000834286849356729,0,3.03698384573939e-05,0.00909639694795201,0,0.0064078714249025,0,0.00435036858497545,0.00420833970732742,0.000706900186552556,0,0.00685079631854807,0.00231346904742716,7.74014233871342e-05,0,0.00259576270820383,3.71071190925676e-05,0,0.00443688973085743,0.00157085960414641,0,0,0,0,0,0.00119636769730403,0,0.000977275078181802,0.0013477498281616,0.00120984225857438,0.000521131060375018,0,0.000138141100301922,0,0.000333601161601933,0.000431214426894588,0,0,0,0.000121479353829576,4.70315849297403e-05,0.000455314046146208,3.71071190925676e-05,0.000185535595462838,0,9.78467960073554e-05,0.000542172873941115,0.000417143424678365,0,0,0,0,0,0,0,3.71071190925676e-05,0,0,0,0,3.71071190925676e-05,0,3.71071190925676e-05,0,0,0
"Y_41",0.462528023098217,0.134673604021295,0.0778891128429764,0.0186738480723235,0.0710945368714591,0.00324848036839589,0.0375763655968889,0.00671445263127264,0.000737526337450984,0,0.0180144582390861,0.0275690469631345,0.0043950651788438,0.021210430876542,0.012068213849386,0.000232133618672408,0.0188801896768691,0,0,0.00043686045538298,0.0159731435732866,0.000176769098225118,0.0113561224273734,0.00113681732877669,0,0,0.00208939642588688,5.28723143822324e-05,5.28723143822324e-05,0.00500655962507524,0,0.0113883503806122,0,0.00338660870649851,0.00517711725900563,0.000178904205601767,0,0.00427010458368949,0.00118506232971721,0.000225371197854051,0.000114999255647879,0.00149624799256907,0.000158616943146697,0,0.00424680477562775,0.00172320334127615,0,0,0,0,0,0.00792479412032883,0,0.00043686045538298,0.00209366664064018,0.00126071411261957,0.000335743140060223,0,0.000317233886293395,0.000273616198794576,0.000218251678347286,0.000238538940802356,0,0,0,0.000119269470401178,0,0.000546875298900745,0.000158616943146697,0,0,0.000110371942206172,0.000218251678347286,0.000291768353872997,0,0,0,0,0,0,0,0,0,5.96347352005891e-05,0,0,5.74996278239395e-05,0,0,0,0,0
"Y_42",0.140309386328824,0.0324952789261906,0.0280891728780098,0.493295736563539,0.018294712621438,0.00237807834345749,0.0120564130960708,0.00397125108800637,0.0113013481788986,0.00150850960964062,0.0067809026445574,0.00801225492881862,0.0352583072781371,0.00734343646141518,0.00752764850677187,0.00217232621640054,0.00052774195021225,0.000114516119925739,0.00172923509781544,0.000230672382086943,0.00453214476262869,0.113731272203302,0.00290088756368225,0.00261213089887415,0,0,0.00606884876012968,0,0.00084636390331893,0.0010936497887592,0,0.00135089487139269,0,0.00223041049912169,0.00156660004400233,0.00049121620411302,0,0.000238985285404155,0.0128612432410065,9.62501710558482e-05,0,0.00141061929634931,0.00343355609224144,3.81720399752462e-05,0.00159811162617693,0.006711212870767,0,0.000615685369591437,0,0,0,0.000240631579280171,0.00217899282584173,0.00403107540182177,0.00210759377915984,3.81720399752462e-05,0.00707460434263409,0,0.00150851576128117,0,0.000643898212373455,0.000952567119927457,0.000353501405329894,0.000268844422062189,0,0,0,4.81250855279241e-05,0,0.000238985285404155,0,0,0,3.81720399752462e-05,0,0.00241296394732126,0,0,0,0,0,0,0,3.81720399752462e-05,0,0,0,0,0,0,0,0
"Y_43",0.181864824867066,0.075426353134622,0.0248597427445164,0.334745593595768,0.0228994128204094,0.00299942816740133,0.0112081525244893,0.00414797460625512,0.00763999123189181,0.00157062803041972,0.00646050410851099,0.00940784852501472,0.0209598582786553,0.00303520264265359,0.00397037670978107,0.00282938160005025,0.0171312700662803,3.72309505116948e-05,0.00387645571442499,0.000520821754897789,0.0033420434283801,0.180915094629838,0.00308979389707835,0.000834780383357149,0,0,0.00657364775698869,3.72309505116948e-05,0.000708651962018912,0.001012779681564,0.00012487183041625,0.00245497330451368,0,0.00164132747005187,0.00118972958456103,0,0,0.000520821754897789,0.0131153375188978,0.000283000482024468,0,0.000951908311687711,0.00628333969842706,4.16239434720832e-05,0.00128825076858968,0.00584576583047344,4.20428071127455e-05,0.000859881750197492,0,0,0.00105084104798229,0.000417496025642819,0.00229998105494386,0.00376435131062397,0.000524377020576853,4.20428071127455e-05,0.00737392487876502,0,0.00377689691877758,0,0.000199752595080302,0.00149281522027103,0.000969480283529265,0.000120897701096524,0,3.72309505116948e-05,0,4.20428071127455e-05,0,0.000116085844495473,0,0,0,0.000250581388113824,0,0.010773252326685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_5",0.16486895907605,0.0211601763158194,0.0441609622196658,0.004041140357871,0.0158729797145688,0.421123728601205,0.05071699488593,0.0114946979965147,0.00560155813979977,0.000931694704830461,0.0422975728100049,0.0149298950989214,0,0.0174333974964976,0.0186566739182432,0,0.000931694704830461,0.0195769787122567,0,0,0.00372677881932184,0,0.0230235657254804,0,0,0,0,0,0,0.00528719660125061,0,0,0,0.00217775094821008,0.00964269849767076,0.000931694704830461,0,0.00217775094821008,0,0.0594279986787703,0.00560155813979977,0.00217775094821008,0,0.00124605624337961,0.00249211248675923,0.00186338940966092,0,0,0,0.00124605624337961,0,0.00186338940966092,0,0,0.00435550189642015,0.00715058601091153,0,0,0.00497283506270146,0.000931694704830461,0.00186338940966092,0,0.00310944565304054,0,0,0,0,0,0,0,0.000931694704830461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_50",0.268250245668205,0.273367570465392,0.0498465126274324,0.0810798035598507,0.0477079978874687,0.00618594669799965,0.0249771771711719,0.00467489286902615,0.0157779391850627,6.62544442613513e-05,0.0128945507775494,0.0172353664067511,0.00882181037934158,0.0119964106035002,0.0118470337255377,0.000473567367195095,0.0354111380858549,0.000120947710329447,0.00027601212810507,0.000500547171617368,0.00703682694947115,0.0328078977437126,0.00738515194154398,0.010989082907906,0.00026917166554766,0,0.00290446851975599,2.59385408182024e-05,0.00032728516289446,0.00515238095776983,0,0.00457598903176572,0,0.0041912316380849,0.00282324383193671,0.000159051476187919,0,0.00285766814576341,0.0104224853418306,0.000411904028193055,0,0.00567848462439803,0.00217732610924624,0,0.00258754760727479,0.00844264813481071,0,0,0,0,0.000116356605070136,0.000349069815210408,0.00224669317840578,0.00156216003367293,0.00151427001044883,0.000290956317863608,0.00195050448872242,0,0.00179007808875051,0.000168233686706541,0.00049092774434169,0.00108141854374051,0,0,0,0,0,0.000547395931237406,0,0.00475569150600241,0,9.73881371858787e-05,0.000142295145888338,0.000123326678004081,0,0,0,0,0,0,0,0,3.57247981838382e-05,0,0,0,0,0,0,0,0,0
"Y_52",0.144760098635966,0.0502527680926619,0.130037230241916,0.00905506100279898,0,0,0.203549497955829,0,0,0,0.205502339649402,0.00841575381838303,0.00414743820478245,0.027925367601631,0.051859094547623,0,0.00582360494039401,0,0,0,0.0110079026963721,0,0.102232740049103,0,0,0,0,0,0,0,0,0,0,0,0.00905506100279898,0.0125631920231655,0,0,0,0,0,0.00362900842918464,0.00414743820478245,0,0,0,0,0,0,0,0,0,0,0,0.0106103503295924,0,0,0,0.00542605257361434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_53",0.346873926661694,0.166501000144582,0.0812796244525133,0.0223259377824442,0.0961130145602153,0.00498346697346794,0.0395620140597253,0.00599110101778631,0.00109986765540943,0.000193702478381203,0.0234756264216381,0.0221242326791671,0.00533850298082469,0.0178613884499601,0.0179095616200538,0.000606583898611271,0.0592277391966194,0,0,0.00055896138854987,0.0115158633310219,0.00110506871927084,0.0107120366891583,0.00118172976186397,0,0,0.001173727136968,0,0,0.0059013760693671,0,0.00544534331799381,0,0.00434787516541123,0.00429096066658499,0,0,0.00262450925174447,0.00177063879279969,0.00021397787798746,0,0.00439847846141808,0.000694407576956719,0,0.00595984220733863,0.00629252232010447,0,0,0,0,0,0.000710972305674299,0.000364878656153914,0.000843817962150445,0.00183780681752412,0.0125927938087218,0.000974443340710642,0,0.000560071527507845,4.39118391727238e-05,0.000539415873886835,0.000346093649520385,0,0,0,0,0,0.000795085313131069,0.000281526156726651,0,0,0,0.000237614317553927,0,0,0,0,0,0,0,0,0,0.000108479331966458,6.45674927937344e-05,0,0,0,0,4.39118391727238e-05,0,0,0
"Y_56",0.603103734867278,0.0946684607172848,0.0548056674442634,0.00689576622659842,0.00515851691480332,0,0.0328009117805744,0,0.00248224653871754,0,0.0172827115666374,0.0101925982373636,0.00752113373884452,0.0103436493398976,0.0209143602315571,0,0.0663157226655207,0,0,0,0.0105976496672576,0,0.00458605715783202,0,0,0,0,0,0,0,0,0.00148934792323052,0,0,0.00166733780136274,0,0.0285458351952517,0.00683643626722102,0,0,0,0.000248224653871754,0,0,0.000124112326935877,0.00110065371787969,0,0,0,0,0,0,0,0,0.000588170450900148,0,0,0,0,0,0.000307554613249158,0,0.0110508029748598,0,0,0,0,0,0,0,0,0,0.000124112326935877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248224653871754,0,0,0
"Y_57",0.563504102704152,0.0351375723577357,0.0864950987770375,0.00115201228343227,0.0729809361955476,0.00235689597390882,0.0410213514077086,0.00568625414237009,0,0,0.020906629994422,0.0411193240746665,0.00499099670367212,0.0219716692824468,0.0130845341779461,0,0.0160230156293421,0,0,0.000805123826339281,0.0198929815889296,0,0.00500368542431359,0.00461973432983337,0,0,0,0,0,0.0020842917915819,0,0.0021656606889247,0,0.00531827081753852,0.00746664221229418,0.0048727241689337,0,0.0042415463334095,0.00104214589579095,0.000211326628185523,0,0.000825215169540687,0,0,0.00480256346772038,0.0016275369468476,0,0,0,0,0,0.000932279508149634,0,0,0.00299087585846539,0.00040256191316964,0.000321193015826841,0,0.000532519644012364,0,0.0019431258646097,0.000107064338608947,0,0,0,0,0,0.000211326628185523,0,0,0,0.000107064338608947,0.000211326628185523,0,0,0,0,0,0.000428257354435788,0,0,0,0.000107064338608947,0,0,0,0.000295497574560694,0,0,0,0,0
"Y_58",0.494032831181982,0.0878837384599767,0.159926127848801,0.00104948482492156,0.0375717376520164,0.00146857255980697,0.0418050177265043,0.00387544780920306,0.00111106594483215,0,0.0202029067109267,0.0124096646948602,0.00133993617642398,0.0169609923611411,0.0168021095153804,0,0.0337054434554925,0,0,0.000901443637893849,0.0129624886282731,0.000309877742840399,0.0112381776635664,0.00469916879893097,0,0,0.000507426207068508,0,0,0.00542535484064438,0,0.00489466039140865,0,0.00439538983304796,0.00417520226492744,0.00037128039606654,0,0.00866303592836948,0.000676415257131268,0,0,0.000704872547785294,0.000203634351016401,0,0.000876551800518229,0.00121937490593074,0,0,0,0,0,0.00222050829445591,0.000203001020096655,0,0.00110542203211006,0.00161017092667749,0.000203634351016401,0,0.000727167608477898,0.000145453107868857,0.000650546045636095,0,0,0,0,0,0,5.8181243147543e-05,8.72718647213145e-05,0,0,2.90906215737715e-05,9.04932747999125e-05,0.000304501530144983,0,0,0,0,0,0,0,0,0,0.000127458954885727,0,0,6.76670066988851e-05,0,0,0,0,0
