"","EUKAP2_00000006","EUKAP2_00000026","EUKAP2_00000031","EUKAP2_00000019","EUKAP2_00000044","EUKAP2_00000005","EUKAP2_00000051","EUKAP2_00000069","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000042","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000189","EUKAP1_00000034","EUKAP2_00000017","EUKAP1_00000069","EUKAP1_00000305","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000536","EUKAP300000541","EUKAP1_00000186","EUKAP1_00000156","EUKAP1_00000177","EUKAP2_00000074","EUKAP1_00001000","EUKAP1_00000225","EUKAP2_00000246","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP2_00000125","EUKAP1_00000676","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP1_00000522","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000082","EUKAP1_00000206","EUKAP1_00001406","EUKAP1_00000011","EUKAP1_00001616","EUKAP1_00000092","EUKAP2_00000195","EUKAP300002053","EUKAP1_00001538","EUKAP1_00001949","EUKAP1_00000145","EUKAP1_00000188","EUKAP1_00000560","EUKAP1_00000598","EUKAP1_00000190","EUKAP1_00001516","EUKAP1_00000085","EUKAP2_00000109","EUKAP300000070","EUKAP1_00000101","EUKAP1_00000129","EUKAP1_00000043","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000916","EUKAP2_00000670","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00001769","EUKAP1_00001961","EUKAP1_00001111","EUKAP1_00001411","EUKAP1_00008425","EUKAP2_00010875","EUKAP300005273","EUKAP1_00002420","EUKAP1_00002617","EUKAP1_00000434","EUKAP1_00005382","EUKAP300002647","EUKAP1_00016976","EUKAP2_00000251","EUKAP1_00009728","EUKAP1_00013009","EUKAP2_00006487","EUKAP300006653","EUKAP1_00001258","EUKAP1_00002171","EUKAP2_00001865","EUKAP300002640","EUKAP2_00004825","EUKAP2_00016502","EUKAP2_00003459","EUKAP1_00000128","EUKAP2_00005315","EUKAP2_00001784","EUKAP1_00005518","EUKAP1_00010297","EUKAP2_00002133","EUKAP1_00057446","EUKAP2_00044418","EUKAP300018830","EUKAP300156660","EUKAP300243013","EUKAP300021552","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"X_52",0.0721568414773035,0,0.0664895059384999,0,0.158658278648517,0,0.0764954715548566,0.0480774445468843,0.0157546504691144,0.0171647052443191,0,0.0094365204186778,0.00279299311242475,0.0706112045121753,0,0,0.00081349313954119,0,0.00854167796518249,0.000894842453495309,0,0,0.00113889039535767,0,8.1349313954119e-05,0,0.000108465751938825,0,0,0.00352513693801182,0.00216931503877651,0.00141005477520473,0.00441997939150713,0.00051521232170942,0.00338955474808829,0.00352513693801182,0.000271164379847063,0.0055859862248495,0,0.0055588697868648,0,0.00206084928683768,0.00168121915505179,0,0.00336243831010358,0.000894842453495309,0.000271164379847063,0.00029828081783177,0.000189815065892944,0,0.000732143825587071,0,0.00141005477520473,0,0,0,0.0021421986007918,0.000216931503877651,0,0,0,0,0,0,0,0,0,0,0,0.00574868485275774,0.00284722598839416,0,0,0,0,0,0,0,0,0,0,0,0.000623678073648246,0,0,0,0,0,0,0,8.1349313954119e-05,0,0,0,0,0,0,0,0,0.000162698627908238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_55",0.137460999437369,0,0.0289371387652805,0,0.0923610045521968,0,0.0913764001841338,0,0.0365454452457675,0.00242954324586978,0,0.0391028591887883,0.000434760370313539,0.037223159940668,0,0,0.0390261367704977,0,0.0120709938110583,0.004053501099688,0,0,0.000537056928034372,0,0,0,0.01781238811314,0,0,0.00354201831108383,0.00439875198199581,0.000600992276609892,0.00365710193851977,0.0107027773515421,0.00401513989054268,0.00725026852846402,0,0.000115083627435937,0,0,0.000447547440028643,0.00521712444376247,0.000102296557720833,0,0.00410464937854841,0.00131706818065572,0.0024934785944453,0,0.00139379059894635,0,0.000306889673162498,7.67224182906245e-05,0.00180297682982968,0,2.55741394302082e-05,0.000933456089202598,0.00686665643701089,2.55741394302082e-05,0,0,0,0,0,0,0.000294102603447394,0,0,0,0,0.0111886860007161,0.00745486164390568,0,0,0,0,0,0,0,0,0,0,0.000460334509743747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55741394302082e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.27870697151041e-05,0,0,0
"X_58",0.295123883106596,0,0.0209552130956186,0,0.0149521281769798,0,0.010296958159054,0,0.130025151814127,0.000111168239234051,0,0.0198296346733738,0.000653113405500049,0.0646999152342176,0,0,0.00319608687797896,0,0.00619762933729833,0.00145908313994692,0,0,0.000347400747606409,1.38960299042564e-05,0,0,0.000208440448563845,0,0,0.00262634965190445,0.00889345913872407,0.00127843475119158,0.00245959729305337,0.00186206800717035,0.00466906604783014,0.00427997721051096,1.38960299042564e-05,6.94801495212818e-05,0,0,0.00572516432055362,0.0019732362464044,0.000222336478468102,0,0.00237622111362784,0.000778177674638356,0.000125064269138307,0,0.000917137973680919,0,0,5.55841196170254e-05,0.00383530425357475,0,0,0.000639217375595792,0.0018481719772661,8.33761794255381e-05,0,0,0,0,0,0,2.77920598085127e-05,0,0,0,5.55841196170254e-05,0.000291816627989383,1.38960299042564e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16880897127691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_5",0.224726364832029,0,0.00336610267727769,0,0.0315878641967052,0,0.0275752914688245,0,0.0181457455583049,0.00312088989946276,0,0.0165853006085735,0.0539245190485744,0.0142669252546869,0,0,0.0312534831360485,0,0.00617490358679418,0.00205087050536124,0,0,0.00688824984952852,0,0.00187253393967766,0,0.000869390757707483,0,0,0.00229608328317617,0.00733409126373749,0.00107001939410152,0.000847098686997035,0.00013375242426269,0.00510488419269266,0.00236295949530752,0.000156044494973138,0.0208207940435587,0.0211774671749259,0.00711117055663301,0.000334381060656724,0.00352214717225083,0.000156044494973138,0,0.000980851111259725,0.00751242782942107,0.000601885909182104,0,8.91682828417932e-05,4.45841414208966e-05,0.000445841414208966,0.000445841414208966,0.000401257272788069,0,0,0.00118147974765376,0.00102543525268062,0.00026750484852538,8.91682828417932e-05,0,0,0,0.000445841414208966,0,2.22920707104483e-05,0,0,0,0.00216233085891348,0.0013375242426269,2.22920707104483e-05,0,4.45841414208966e-05,0,0,0,0,0,0,0,2.22920707104483e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356673131367173,0,0,0,2.22920707104483e-05,0,0,0,0,0,4.45841414208966e-05,0,0,0,0,0,0,0,0,0,0
"X_62",0.175616970145115,0,0.0311489047046862,0,0.0843885756539421,0,0.0618356594879379,0,0.0444588224420002,9.24299842869027e-05,0,0.0186708568259543,0.000554579905721416,0.100656252888437,0,0,0.00277289952860708,0,0.0132174877530271,0.00369719937147611,0,0,0.000277289952860708,0.00425177927719752,0,0,0,0,0,0.00480635918291894,0.00554579905721416,0.000924299842869027,0.000647009890008319,0.00610037896293558,0.00268046954432018,0.00804140863296053,0,0,0,0,0.000554579905721416,0.0035123394029023,0,0,0.00434420926148443,0.000184859968573805,0.000277289952860708,0,0.00452906923005823,0,0,9.24299842869027e-05,0.000554579905721416,0,0,0.000554579905721416,0.00166373971716425,0,0,0,0,0,0,0,0.000184859968573805,0,0,0,9.24299842869027e-05,0.00249560957574637,0.00268046954432018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_67",0.399687805493362,0,0.00900318501466368,0,0.10961496010848,0,0.167843965816278,0,0.0328434927942985,0,0,0.0126296868594494,0,0.00648040112263883,0,0,0.0226577528302482,0,0.00838825644098262,0.00195515751631926,0,0,0.000189208791901864,0.00905048721263915,0,0,0.00600737914288417,0,0,0.00340575825423355,0.0108164359370565,0.000914509160859008,9.46043959509318e-05,0.0098073223802466,0.0037053388414115,0.00789946706190281,0,3.15347986503106e-05,0,0.000378417583803727,7.88369966257766e-05,0.00173441392576708,3.15347986503106e-05,0,0.00353189744883479,0.000457254580429504,0.00594430954558355,0,0.00253855129135,0,0,9.46043959509318e-05,0.000220743590552174,0,0,0.00228627290214752,0.000930276560184163,0,0,0,0,0,0,0,0.000110371795276087,0,0,0,0,0.000614928573681057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15347986503106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_69",0.131287365484257,0,0.0123441325513864,0,0.094300518134715,0,0.032283778397768,3.41627284632466e-05,0.0929795593008028,0.0450948015714855,0,0.00103626943005181,0.0853271081250356,0.0074019245003701,0,0,0.00931503729431191,1.13875761544155e-05,0.0018333997608609,0.00116153276775038,0,0,0.00181062460855207,0.0141547571599385,0.0349598587940557,0,0.00650230598417127,0,0,0.00211808916472129,0.00538632352103855,0.0126402095314012,0.000273301827705973,0.00854068211581165,0.00758412571884074,0.00230029038319194,0.0109092979559301,0.000182201218470649,0.0234014689973239,0.0104082446051358,9.11006092353243e-05,0.000706029721573763,0.000501053350794283,0,0.00340488527017024,0.00482833228947219,0.00485110744178102,0.00909867334737801,0.00389455104481011,0.00765245117576724,0,0.0030063201047657,0.000148038490007402,0,0.0175254797016455,0.00191311279394181,0.000193588794625064,0.0055685247395092,0.00942891305585606,0,0.00676422023572283,0,0.00359847406479531,0,0,0,0,0,0.00612651597107556,0,0,0,0.000888230940044412,0.00545464897796504,0,0,0,0.00415646529636167,0,7.97130330809087e-05,0.0225246256334339,0,0,0,0,0,0,0,0,0,1.13875761544155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13875761544155e-05,0,0,1.13875761544155e-05
"X_6",0.297680623973727,0,0.00662972085385879,0,0.00369458128078818,0,0.0197660098522167,0,0.120504926108374,0.00535714285714286,0,0.0544540229885057,0.0636699507389163,0.0252257799671593,0,0,0.00578817733990148,0,0.00921592775041051,0.00199096880131363,0,0,0.00164203612479475,0,0.00104679802955665,0,0.00254515599343186,0,0,0.0028735632183908,0.00457717569786535,0.00155993431855501,0.00199096880131363,0.00106732348111658,0.00371510673234811,0.00260673234811166,6.1576354679803e-05,0.00566502463054187,0.0110221674876847,0,0.000410509031198686,0.00402298850574713,0.000102627257799672,0,0.00332512315270936,0.00283251231527094,0.000779967159277504,0,0.000266830870279146,0,0,0.000205254515599343,0.00338669950738916,0,0,0.00160098522167488,0.000862068965517241,8.21018062397373e-05,0.000102627257799672,0,0,0,0.000431034482758621,0,0.116256157635468,0,0,0,0.000779967159277504,8.21018062397373e-05,0,0,0,0,0,0,0,0,0,0,6.1576354679803e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.21018062397373e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_71",0.18924595068903,0,0.00037400385511666,0,0.0762680169164821,0,0.0362783739463161,0,0.0143847636583331,0.0308984723380995,0,0.000690468655599989,0.0664000690468656,5.75390546333324e-05,0,0,0.000748007710233321,0,0.000201386691216663,0.000546621019016658,0,0,0.00388388618774994,0.00471820247993325,0.0431830605023159,0,0.00109324203803332,0,0,0.0038263471331166,0.00952271354181651,0.0101268736154665,2.87695273166662e-05,0.000431542909749993,0.0058689835725999,0.00023015621853333,0.00932132685059985,0.000431542909749993,0.0201386691216663,0.00819931528524986,5.75390546333324e-05,0.000316464800483328,0.000172617163899997,0,0.00529359302626658,0.00368249949653327,0.00112201156534998,0.00463189389798326,0.0016974021116833,0.00598406168186657,0,0.00146724589314998,0,0,8.63085819499986e-05,0.00060416007364999,0.000316464800483328,0.00592652262723323,0.0125435139100665,0,0.0102131821974165,0,0.00730745993843321,0,0,0,0,0,0.00794038953939987,0,0,0,0.00445927673408326,0.00276187462239995,0,0,0,0,0,0.000143847636583331,0.000748007710233321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_72",0.115419740077274,0,0.0901299613628381,4.68329235452523e-05,0.00812551223510128,0,0.229879405221871,0,0.0519611286734574,0,0,0.012153143659993,0.00266947664207938,0.192881395621122,0,0,0.11270343051165,0,0.00475354173984311,0.0016157358623112,0,0,0.00189673340358272,0,0,0,0.000280997541271514,0,0,0.00154548647699333,0.00561995082543028,0.00110057370331343,0.00168598524762908,0.000117082308863131,0.00147523709167545,0.00131132185926706,0,0.00184990048003747,0,0,0.00173281817117434,0.00154548647699333,0,0,0.0010771572415408,0.00311438941575928,0,0,0.000187331694181009,0,0.000351246926589392,4.68329235452523e-05,0.000655660929633532,0,0,0.000117082308863131,0.00030441400304414,0,0,0,0,0,0,0,2.34164617726262e-05,0,0,0,0,2.34164617726262e-05,0,0,4.68329235452523e-05,7.02493853178785e-05,0,0,0,0,0,9.36658470905046e-05,0,0,0,0,2.34164617726262e-05,0,0,0,0,0,2.34164617726262e-05,0,0,0,0,2.34164617726262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_73",0.135783895450667,0,0.0520838011407015,0,0.0168859747608569,1.12273768356761e-05,0.0663088875915031,0,0.0359837427583419,0,2.24547536713522e-05,0.0299883235280909,0.00422149369021422,0.127352135447074,0,0,0.0225782548165447,0,0.0080837113216868,0.00223424799029955,0,0,0.0027282525710693,0,0,0,0.00113396506040329,0,0,0.00378362599362285,0.00613014775227916,0.0120918848520232,0.00664660708672026,0.00110028292989626,0.00362644271792338,0.00278438945524768,1.12273768356761e-05,0.00191988143890062,0,0.00341312255804554,0.00185251717788656,0.00289666322360444,6.73642610140567e-05,0,0.00326716665918175,0.00141464948129519,0.000123501145192437,0,0.00040418556608434,0,0.000449095073427044,0.0070957021601473,0.00290789060044011,0,1.12273768356761e-05,0.000247002290384874,0.000943099654196794,0.000269457044056227,0,0,0,0,0,0,2.24547536713522e-05,0,0,0,0,0.000639960479633538,7.85916378497328e-05,0,0,5.61368841783806e-05,0,0,0,0,0,1.12273768356761e-05,0,0,0,0,0,0,0,0,0,0,4.49095073427044e-05,0,0,0.000179638029370818,0,0,0,0,0,0.000101046391521085,0,0,0,0,0,2.24547536713522e-05,0,1.12273768356761e-05,0,0,0,0,0,0,0,0
"X_7",0.260512309250832,0,0.0137644921127531,0,0.0735499847239866,0,0.0177844956503562,0,0.0327549888243902,0.00363408319799321,0,0.0158870539806075,0.0380292334657254,0.0691119008184727,0,0,0.0278184244802135,0,0.0101625689430607,0.00283008249047259,0,0,0.00421296370740806,0,0.000434160382061136,0,0.00308736271687919,0,0,0.00410040360835518,0.00715560629693354,0.00098088086317516,0.00356976314139156,0.00369840325459486,0.0046471240894692,0.00308736271687919,0,0.010564569296821,0.0109665696505813,0,0.000562800495264436,0.00283008249047259,0,0,0.002846162504623,0.00217080191030568,0.00176880155654537,0,0.000225120198105774,0,0.000578880509414848,1.60800141504125e-05,0.00783096689125086,0,0,0.00117384103298011,0.00109344096222805,0.000160800141504125,0,0,9.64800849024747e-05,0,0.000273360240557012,0,9.64800849024747e-05,0,0,0,0.000820080721671035,0.000273360240557012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60800141504125e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_8",0.215721365638767,0,0.00674559471365639,0,0.0200794524858402,0,0.00434628697293896,0,0.0258810572687225,0.00487728130899937,0,0.0158314977973568,0.0256057268722467,0.0276510383889239,0,0,0.00210431088735053,0,0.00580160478288232,0.00245830711139081,0,0,0.00473961611076149,0,0.000924323473882945,0,0.00698159219634991,0,0,0.00212397734424166,0.00938089993706734,0.00804358086847074,0.00206497797356828,0.0062342668344871,0.00316629955947137,0.00202564505978603,0.000117998741346759,0.000471994965387036,0.00468061674008811,0,0.000353996224040277,0.00316629955947137,0,0,0.00212397734424166,0.00316629955947137,0.00310730018879799,0,0.000511327879169289,0,0.00182898049087476,0.00289096916299559,0.00127831969792322,0,3.9332913782253e-05,0.000176998112020138,0.00123898678414097,0.000117998741346759,0,0,0,0,7.8665827564506e-05,0,3.9332913782253e-05,0,0,0,0.00033432976714915,0,1.96664568911265e-05,0,0,3.9332913782253e-05,0,0,0,0,0,0,1.96664568911265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83322844556325e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_10",0.0376606390267195,0.0501380613282953,0.188656133867586,0.221147258496481,0.00901031826769365,0.084559968443125,0.0813212365312351,0,0.00907260157369153,0.00228372121992235,0.0872796728050325,0.0114393672016111,0.0106919675296365,0.0302489256129715,0,0.0374530280067266,4.15222039985882e-05,0,0.00475429235783835,0.000498266447983059,0,0,0.000145327713995059,0,0.000228372121992235,0,4.15222039985882e-05,0.00710029688375859,0,0.00271970436190753,0.00359167064587788,0.000768160773973883,0.00107957730396329,0.000124566611995765,0.00222143791392447,0.00174393256794071,0,0.00645670272178047,0.00132871052795482,0,4.15222039985882e-05,0.00118338281395977,4.15222039985882e-05,0,0.00182697697593788,0.000809682977972471,0,0,0,0,0,4.15222039985882e-05,0,0,0,0,0.000498266447983059,6.22833059978824e-05,0,0,0,0,0,0,0.000166088815994353,0,0,0,0.000207611019992941,0.00128718832395624,0,0,2.07611019992941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_12",0.0349513419607497,0.100348924517468,0.0421801157192703,0.226756768693962,0.0064926460845369,0.101983127953712,0.016651207985513,0,0.0156500743488951,0.0020464349336749,0.0194043254862123,0.00596263415926858,0.0112333083049924,0.00714043843764263,0,0.0422095608262297,4.41676604390265e-05,0,0.00528539669920351,0.000471121711349616,0,0,0.000161948088276431,0.00013250298131708,0.000206115748715457,0,0.000176670641756106,0.00173726131060171,0,0.00292978814245543,0.00273839494721965,0.000456399157869941,0.00085390810182118,1.47225534796755e-05,0.00181087407800009,0.00136919747360982,0,0.00762628270247192,0.000971688529658584,0,0.000117780427837404,0.00125141704577242,0,0,0.0022819957893497,0.000250283409154484,4.41676604390265e-05,0,0,0,0.000176670641756106,0.000191393195235782,2.9445106959351e-05,0,0,0,0.000809740441382153,0,0,0,0,0,0,0,4.41676604390265e-05,0,0,0,0.00013250298131708,0.000265005962634159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36127673983776e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_15",0.0305474159168115,0.0532634909109768,0.212794647719316,0.262920415942743,0.00855742551150066,0.135855612893188,0.0163628348416876,0,0.00321551746492752,0.00106319529082281,0.0767056504939968,0.00259315924590929,0.00223011695148199,0.0273837616368021,0,0.0539117807224542,5.18631849181858e-05,0,0.00277468039312294,0.000363042294427301,0,0,7.77947773772787e-05,0.000207452739672743,0.000103726369836372,0,5.18631849181858e-05,0.00606799263542774,0,0.00173741669475923,0.00280061198558203,0.000129657962295465,0.00342297020460026,7.77947773772787e-05,0.000933537328527345,0.00140030599279102,0,0.000959468920986438,2.59315924590929e-05,0,7.77947773772787e-05,0.000907605736068252,0,0,0.000933537328527345,0.000103726369836372,2.59315924590929e-05,0,0,0,0,0,7.77947773772787e-05,0,0,5.18631849181858e-05,0.000259315924590929,7.77947773772787e-05,0,0,0.000103726369836372,0,0.000103726369836372,0,5.18631849181858e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59315924590929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_16",0.0295113036415324,0.270177338567754,0.0618925138757276,0.26595370245025,0.00601055909029376,0.126167591715175,0.00452145661296873,0,0.00555029105184784,0.00213889264924868,0.0253418167050223,0.00222011642073914,0.00235548937322323,0.0127792067144984,0,0.0689860565858941,0.000541491809936375,0,0.00175984838229322,0.000243671314471369,0,0,0,0.00021659672397455,0,0,0.00200351969676459,0.00276160823067551,0,0.0012995803438473,0.00251793691620414,8.12237714904562e-05,0.000622715581426831,0.000487342628942737,0.000297820495465006,0.000568566400433193,0,0.000595640990930012,5.41491809936375e-05,0,2.70745904968187e-05,0.000406118857452281,2.70745904968187e-05,0,0.000622715581426831,0.00021659672397455,0.000351969676458644,0,0.000108298361987275,0,2.70745904968187e-05,8.12237714904562e-05,0,0,0,0.000162447542980912,0.000189522133477731,0,0,0,0,0,0,0,5.41491809936375e-05,0,0,0,0,0.000270745904968187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70745904968187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_17",0.111297466993506,0.0517997677719004,0.132821571410141,0.144604997204662,0.064486302842644,0.0633896701500882,0.0486388853051219,0,0.0285554552100804,0.0075689158388165,0.0400808497828237,0.0156968993248183,0.00905259536403905,0.0199329118823378,0,0.0316948350750441,0.000580570249000129,0,0.0120199544144842,0.00161269513611147,0,0,0.000860104072592784,0.000731088461703866,0.000107513009074098,0,0,0.00268782522685245,0,0.00752591063518686,0.00346191889218595,0.00118264309981508,0.00627875972992732,0.000344041629037113,0.00561217907366791,0.00419300735388982,0,0.00750440803337204,0.000107513009074098,0,0.000301036425407474,0.00565518427729755,0,0,0.00324689287403776,0.00251580441233389,4.30052036296392e-05,0,0,0,0,0.000473057239926031,0.000430052036296392,0,0,0.000602072850814949,0.000430052036296392,0.000107513009074098,0,0,0,0,0,0,0.000129015610888918,0,0,0,0,0.00103212488711134,0.000430052036296392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129015610888918,0,0,0,0,0,0.000193523416333376,0,0,0,0,0,0,0,0,0,0
"Y_19",0.0383206776113916,0.0617514387929694,0.0748030939351518,0.234392454644438,0.00707023572165896,0.11306720966077,0.00821561390856771,0,0.00814491155135112,0.00238973967392073,0.0314342680184957,0.00507642924815113,0.00395933200412902,0.00979934671021932,0,0.0464231677484127,0.000183826128763133,0,0.00301192041742672,0.00118779960123871,0,0,9.89833001032254e-05,7.07023572165896e-05,5.65618857732717e-05,0,9.89833001032254e-05,0.00294121806021013,0,0.00147060903010506,0.00322402748907649,0.000551478386289399,0.000608040272062671,0.000565618857732717,0.00291293711732349,0.00103225441536221,0,0.00137162573000184,0.000183826128763133,0,0.000183826128763133,0.000975692529588937,1.41404714433179e-05,0,0.000834287815155757,0.00117365912979539,5.65618857732717e-05,0,8.48428286599075e-05,0,0,5.65618857732717e-05,8.48428286599075e-05,0,0,0.000282809428866358,0.000452495086186173,0,0,0,9.89833001032254e-05,0,0,0,2.82809428866358e-05,0,0,0,8.48428286599075e-05,0.000523197443402763,0,0,0,1.41404714433179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82809428866358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_20",0.109052584867983,0.0726171986433801,0.0988779359092206,0.0995752638752417,0.067006878189483,0.0448033218168563,0.0565786554248946,0,0.0190972772512599,0.00218707407524803,0.0313956068338141,0.0129481124599829,0.00458017686772956,0.0139465593204222,0,0.0454531046942851,0.00318552093568734,0,0.00630764841991822,0.000935053408982852,0,0,0.00069732796602111,0.00134711084344987,0,0,9.50901771846968e-05,0.003137975847095,0,0.00429490633617547,0.00534089828520714,0.000253573805825858,0.00683064439443406,0.000538844337379949,0.00335985292719262,0.00213952898665568,0,0.00538844337379949,9.50901771846968e-05,0,0.000174331991505277,0.00232970934102507,1.58483628641161e-05,0,0.00182256172937336,0.00090335668325462,0.000744873054613458,0,0.000316967257282323,0,0,0.000824114868934039,0.000237725442961742,0,0,0.000776569780341691,0.000380360708738787,0,0,0,0,0,0,0,0,0,0,0,0,0.000253573805825858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58483628641161e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_22",0.116274258821096,0.0593331006038038,0.154157454456124,0.122247650078223,0.0213464696223317,0.0557904399881049,0.0659658921945102,0,0.0210620224196113,0.000982635791215753,0.0434299160880752,0.0238030591003711,0.0031935663214512,0.0139249835149917,0,0.0303324153446336,0.00557257928965776,0,0.00768007447344944,0.000672329751884463,0,0,0.000568894405440699,0.00111192997427046,0,0,0.000258588366109409,0.00408569618452866,0,0.0036719547987536,0.00680087402867745,0.000245658947803938,0.00104728288274311,9.05059281382931e-05,0.00330993108620043,0.00257295424278862,0,0.00149981252343457,2.58588366109409e-05,0,0.000142223601360175,0.00558550870796323,0,0,0.00196527158243151,0.000866271026466519,0.000232729529498468,0,6.46470915273522e-05,0,0,0.000103435346443763,0.000181011856276586,0,0,0.000607682660357111,0.00142223601360175,0,0,0,0,0,0,0,0.000116364764749234,0,0,0,0,0.000982635791215753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17176732218817e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y_27",0.03294250187766,0.062546941500459,0.201931903530001,0.139280647584077,0.019736293081866,0.0712467662521906,0.000479846449136276,0,0.00602937494784278,0.037699240590837,0.0385546190436452,0.00609196361512142,0.000938830009179671,0.00402653759492614,0,0.0550780272052074,0.00012517733455729,0,0.00227405491112409,0.000751064007343737,0,0,0.000271217558207461,0.00141867645831595,2.08628890928816e-05,0.0714553951431194,4.17257781857632e-05,0.00279562713844613,0,0.00164816823833764,0.00185679712926646,0.000980555787365434,0,8.34515563715263e-05,0.00183593424017358,0.00166903112743053,0,0.000333806225486105,0,0.000271217558207461,0.000146040223650171,0.000417257781857632,0,0,0.000730201118250855,8.34515563715263e-05,0.00012517733455729,0,2.08628890928816e-05,0,0,8.34515563715263e-05,0,0,0,4.17257781857632e-05,0.00052157222732204,2.08628890928816e-05,0,0,0,0,0,0,0,0,0,0,0,2.08628890928816e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
